2022-03-04

Set 5 : 172.5x3


1RM: 201.25

2021-09-09

Set 1 : 170x5

Set 2 : 170x5

Set 3 : 172.5x4

Set 4 : 172.5x5

Set 5 : 172.5x3


1RM: 201.25

2021-09-03

Set 1 : 160x5

Set 2 : 165x5

Set 3 : 167.5x5

Set 4 : 170x5

Set 5 : 170x4


1RM: 198.33

2021-08-29

Set 1 : 182.5x2

Set 2 : 182.5x2

Set 3 : 185x2

Set 4 : 185x2

Set 5 : 185x1

Set 6 : 185x0


1RM: 197.33

2021-08-20

Set 1 : 180x3

Set 2 : 182.5x3

Set 3 : 182.5x2

Set 4 : 182.5x2

Set 5 : 182.5x1

Set 6 : 182.5x2


1RM: 200.75

2021-08-15

Set 1 : 180x3

Set 2 : 180x2

Set 3 : 180x2

Set 4 : 180x2

Set 5 : 180x2

Set 6 : 160x3


1RM: 198

2021-08-06

Set 1 : 182.5x1

Set 2 : 185x1

Set 3 : 187.5x1

Set 4 : 177.5x3

Set 5 : 177.5x2

Set 6 : 182.5x1


1RM: 195.25

2021-08-01

Set 1 : 180x3

Set 2 : 180x2

Set 3 : 180x2

Set 4 : 180x2

Set 5 : 182.5x2

Set 6 : 182.5x2

Set 7 : 182.5x0


1RM: 198

2021-07-14

Set 1 : 180x2

Set 2 : 182.5x2

Set 3 : 180x2

Set 4 : 170x2

Set 5 : 175x1


1RM: 194.67

2021-07-07

Set 1 : 177.5x3

Set 2 : 177.5x2

Set 3 : 180x2

Set 4 : 180x2

Set 5 : 182.5x2

Set 6 : 182.5x2

Set 7 : 182.5x2

Set 8 : 182.5x2


1RM: 195.25

2021-06-30

Set 1 : 175x3

Set 2 : 175x3

Set 3 : 175x3

Set 4 : 175x3

Set 5 : 177.5x2

Set 6 : 177.5x2

Set 7 : 177.5x2

Set 8 : 177.5x2


1RM: 192.5

2021-06-23

Set 1 : 172.5x3

Set 2 : 172.5x3

Set 3 : 172.5x3

Set 4 : 172.5x3

Set 5 : 175x2

Set 6 : 175x2

Set 7 : 175x2

Set 8 : 175x2


1RM: 189.75

2021-06-17

Set 1 : 172.5x3

Set 2 : 172.5x3

Set 3 : 172.5x3

Set 4 : 172.5x2

Set 5 : 172.5x2


1RM: 189.75

2021-06-09

Set 1 : 170x3

Set 2 : 170x3

Set 3 : 170x3

Set 4 : 170x3

Set 5 : 172.5x3

Set 6 : 172.5x3

Set 7 : 172.5x3

Set 8 : 172.5x2


1RM: 189.75

2021-06-02

Set 1 : 165x3

Set 2 : 167.5x3

Set 3 : 167.5x3

Set 4 : 167.5x3

Set 5 : 167.5x3

Set 6 : 167.5x3

Set 7 : 170x2

Set 8 : 170x3

Set 9 : 170x3

Set 10 : 170x3


1RM: 187

2021-05-26

Set 1 : 165x2

Set 2 : 165x3

Set 3 : 165x2

Set 4 : 167.5x3

Set 5 : 167.5x2

Set 6 : 167.5x2

Set 7 : 167.5x2

Set 8 : 170x1


1RM: 184.25

2021-05-19

Set 1 : 160x3

Set 2 : 160x3

Set 3 : 162.5x3

Set 4 : 162.5x3

Set 5 : 162.5x3

Set 6 : 162.5x2

Set 7 : 162.5x2

Set 8 : 162.5x2


1RM: 178.75

2021-05-13

Set 1 : 155x3

Set 2 : 155x3

Set 3 : 157.5x3

Set 4 : 157.5x3

Set 5 : 160x3

Set 6 : 160x3

Set 7 : 160x2

Set 8 : 160x2


1RM: 176

2021-05-05

Set 1 : 155x3

Set 2 : 155x2

Set 3 : 150x3

Set 4 : 152.5x3

Set 5 : 152.5x3

Set 6 : 152.5x2

Set 7 : 140x3

Set 8 : 145x3


1RM: 170.5

2021-04-29

Set 1 : 130x3

Set 2 : 150x2

Set 3 : 140x3

Set 4 : 145x3

Set 5 : 145x3

Set 6 : 150x3

Set 7 : 150x3

Set 8 : 150x3


1RM: 165

2020-12-22

Set 1 : 175x3

Set 2 : 175x3

Set 3 : 175x3

Set 4 : 175x3

Set 5 : 175x3

Set 6 : 175x3


1RM: 192.5

2020-12-19

Set 1 : 180x2

Set 2 : 180x2

Set 3 : 175x2

Set 4 : 180x1

Set 5 : 170x3

Set 6 : 170x3


1RM: 192

2020-12-16

Set 1 : 180x2

Set 2 : 175x3

Set 3 : 175x3

Set 4 : 175x3

Set 5 : 175x3

Set 6 : 175x3


1RM: 192.5

2020-12-09

Set 1 : 180x2

Set 2 : 180x2

Set 3 : 180x2

Set 4 : 180x2

Set 5 : 182.5x1

Set 6 : 180x2

Set 7 : 180x2

Set 8 : 180x2


1RM: 192

2020-12-02

Set 1 : 180x2

Set 2 : 180x2

Set 3 : 180x2

Set 4 : 180x2

Set 5 : 180x2

Set 6 : 180x2

Set 7 : 180x2

Set 8 : 180x2


1RM: 192

2020-11-25

Set 1 : 175x3

Set 2 : 175x3

Set 3 : 175x2

Set 4 : 175x3

Set 5 : 175x2

Set 6 : 175x2

Set 7 : 175x3

Set 8 : 175x3


1RM: 192.5

2020-11-18

Set 1 : 172.5x3

Set 2 : 172.5x3

Set 3 : 172.5x2

Set 4 : 172.5x3

Set 5 : 172.5x3

Set 6 : 172.5x2

Set 7 : 172.5x2

Set 8 : 172.5x3


1RM: 189.75

2020-11-11

Set 1 : 170x3

Set 2 : 170x3

Set 3 : 170x3

Set 4 : 170x3

Set 5 : 170x3

Set 6 : 170x2

Set 7 : 170x3

Set 8 : 170x3


1RM: 187

2020-11-04

Set 1 : 167.5x3

Set 2 : 167.5x3

Set 3 : 167.5x3

Set 4 : 167.5x3

Set 5 : 167.5x3

Set 6 : 167.5x2

Set 7 : 167.5x3

Set 8 : 167.5x2


1RM: 184.25

2020-10-28

Set 1 : 165x3

Set 2 : 165x3

Set 3 : 165x3

Set 4 : 165x3

Set 5 : 165x3

Set 6 : 165x3

Set 7 : 165x3

Set 8 : 165x3


1RM: 181.5

2020-10-21

Set 1 : 160x3

Set 2 : 162.5x3

Set 3 : 162.5x3

Set 4 : 162.5x3

Set 5 : 162.5x3

Set 6 : 162.5x3

Set 7 : 162.5x2


1RM: 178.75

2020-10-14

Set 1 : 160x3

Set 2 : 160x3

Set 3 : 162.5x3

Set 4 : 162.5x3

Set 5 : 162.5x3

Set 6 : 162.5x3

Set 7 : 162.5x3

Set 8 : 162.5x3


1RM: 178.75

2020-10-07

Set 1 : 157.5x3

Set 2 : 157.5x3

Set 3 : 157.5x3

Set 4 : 157.5x3


1RM: 173.25

2020-10-07

Set 1 : 157.5x3

Set 2 : 157.5x3

Set 3 : 157.5x3

Set 4 : 157.5x3

Set 5 : 157.5x3

Set 6 : 157.5x3


1RM: 173.25

2020-10-07

Set 1 : 157.5x3

Set 2 : 157.5x3


1RM: 173.25

2020-10-07

Set 1 : 157.5x3

Set 2 : 157.5x3

Set 3 : 157.5x3

Set 4 : 157.5x3

Set 5 : 157.5x3

Set 6 : 157.5x3

Set 7 : 157.5x3

Set 8 : 157.5x3


1RM: 173.25

2020-10-07

Set 1 : 157.5x3

Set 2 : 157.5x3

Set 3 : 157.5x3

Set 4 : 157.5x3

Set 5 : 157.5x3

Set 6 : 157.5x3

Set 7 : 157.5x3


1RM: 173.25

2020-10-07

Set 1 : 157.5x3

Set 2 : 157.5x3

Set 3 : 157.5x3


1RM: 173.25

2020-10-07

Set 1 : 157.5x3


1RM: 173.25

2020-10-07

Set 1 : 157.5x3

Set 2 : 157.5x3

Set 3 : 157.5x3

Set 4 : 157.5x3

Set 5 : 157.5x3


1RM: 173.25

2020-09-30

Set 1 : 152.5x3

Set 2 : 152.5x3

Set 3 : 152.5x3

Set 4 : 155x3

Set 5 : 155x3

Set 6 : 155x3

Set 7 : 155x3

Set 8 : 155x3


1RM: 170.5

2020-09-24

Set 1 : 150x3

Set 2 : 150x3

Set 3 : 150x3

Set 4 : 150x3

Set 5 : 150x3

Set 6 : 150x2

Set 7 : 150x3

Set 8 : 150x3


1RM: 165

2020-09-18

Set 1 : 145x3

Set 2 : 145x3

Set 3 : 147.5x3

Set 4 : 147.5x3

Set 5 : 147.5x2

Set 6 : 147.5x3

Set 7 : 147.5x3


1RM: 162.25

2020-09-11

Set 1 : 140x3

Set 2 : 140x3

Set 3 : 140x3

Set 4 : 140x3

Set 5 : 140x3

Set 6 : 140x2


1RM: 154

2020-09-06

Set 1 : 100x5

Set 2 : 120x4

Set 3 : 140x2

Set 4 : 140x2

Set 5 : 140x2


1RM: 149.33

2020-09-05

Set 1 : 60x6

Set 2 : 90x5

Set 3 : 100x4

Set 4 : 105x4

Set 5 : 110x4

Set 6 : 110x4

Set 7 : 115x3


1RM: 126.5

2020-08-31

Set 1 : 60x10

Set 2 : 90x5

Set 3 : 110x1


1RM: 110

2020-03-12

Set 1 : 157.5x3

Set 2 : 157.5x3

Set 3 : 157.5x3

Set 4 : 157.5x3

Set 5 : 157.5x3

Set 6 : 160x3

Set 7 : 160x3

Set 8 : 160x3

Set 9 : 160x3


1RM: 176

2020-03-07

Set 1 : 155x3

Set 2 : 155x3

Set 3 : 155x3

Set 4 : 155x3


1RM: 170.5

2020-03-04

Set 1 : 155x3

Set 2 : 155x3

Set 3 : 155x3

Set 4 : 155x3

Set 5 : 155x3

Set 6 : 157.5x3

Set 7 : 157.5x3

Set 8 : 157.5x3


1RM: 173.25

2020-02-26

Set 1 : 155x3

Set 2 : 157.5x1

Set 3 : 155x3

Set 4 : 155x3

Set 5 : 155x3

Set 6 : 157.5x3

Set 7 : 150x2


1RM: 173.25

2020-02-18

Set 1 : 150x3

Set 2 : 150x3

Set 3 : 150x3

Set 4 : 150x3

Set 5 : 155x3


1RM: 170.5

2020-02-13

Set 1 : 155x3

Set 2 : 155x3

Set 3 : 155x3

Set 4 : 155x3

Set 5 : 155x3


1RM: 170.5

2020-02-06

Set 1 : 152.5x3

Set 2 : 152.5x3

Set 3 : 152.5x3

Set 4 : 152.5x3

Set 5 : 152.5x3


1RM: 167.75

2020-02-03

Set 1 : 115x8

Set 2 : 115x8

Set 3 : 115x8

Set 4 : 115x8


1RM: 145.67

2020-01-30

Set 1 : 152.5x3

Set 2 : 152.5x3

Set 3 : 152.5x3

Set 4 : 152.5x3

Set 5 : 152.5x3


1RM: 167.75

2020-01-28

Set 1 : 115x8

Set 2 : 115x8

Set 3 : 115x8

Set 4 : 115x8


1RM: 145.67

2020-01-26

Set 1 : 152.5x3

Set 2 : 152.5x3

Set 3 : 152.5x3

Set 4 : 152.5x3

Set 5 : 152.5x3


1RM: 167.75

2020-01-24

Set 1 : 100x8

Set 2 : 110x8

Set 3 : 115x8

Set 4 : 115x8


1RM: 145.67

2020-01-15

Set 1 : 152.5x3

Set 2 : 152.5x3

Set 3 : 152.5x3

Set 4 : 152.5x3

Set 5 : 152.5x3


1RM: 167.75

2020-01-13

Set 1 : 115x8

Set 2 : 115x8

Set 3 : 115x8

Set 4 : 115x8


1RM: 145.67

2020-01-09

Set 1 : 152.5x3

Set 2 : 152.5x3

Set 3 : 152.5x3

Set 4 : 152.5x3

Set 5 : 152.5x3


1RM: 167.75

2020-01-07

Set 1 : 115x8

Set 2 : 115x8

Set 3 : 115x8

Set 4 : 115x8


1RM: 145.67

2020-01-04

Set 1 : 152.5x3

Set 2 : 152.5x3

Set 3 : 152.5x3

Set 4 : 152.5x3

Set 5 : 152.5x3


1RM: 167.75

2020-01-02

Set 1 : 115x8

Set 2 : 115x8

Set 3 : 115x8

Set 4 : 115x8


1RM: 145.67

2019-12-27

Set 1 : 150x3

Set 2 : 150x3

Set 3 : 150x3

Set 4 : 150x3

Set 5 : 150x3

Set 6 : 152.5x2


1RM: 165

2019-12-26

Set 1 : 117.5x8

Set 2 : 117.5x8

Set 3 : 117.5x8

Set 4 : 117.5x8

Set 5 : 117.5x8


1RM: 148.83

2019-12-20

Set 1 : 150x3

Set 2 : 150x3

Set 3 : 150x3

Set 4 : 150x3

Set 5 : 150x3

Set 6 : 150x2

Set 7 : 150x2


1RM: 165

2019-12-19

Set 1 : 115x8

Set 2 : 115x8

Set 3 : 115x8

Set 4 : 115x8

Set 5 : 115x8


1RM: 145.67

2019-12-15

Set 1 : 145x4

Set 2 : 145x5

Set 3 : 145x5

Set 4 : 145x5

Set 5 : 145x5

Set 6 : 145x5

Set 7 : 145x5

Set 8 : 160x1

Set 9 : 165x0


1RM: 169.17

2019-12-11

Set 1 : 142.5x4

Set 2 : 142.5x5

Set 3 : 142.5x5

Set 4 : 142.5x4

Set 5 : 142.5x4


1RM: 166.25

2019-12-05

Set 1 : 140x4

Set 2 : 140x5

Set 3 : 140x5

Set 4 : 140x4

Set 5 : 140x5

Set 6 : 140x4

Set 7 : 145x3


1RM: 163.33

2019-12-01

Set 1 : 145x4

Set 2 : 145x4

Set 3 : 145x4

Set 4 : 147.5x4

Set 5 : 147.5x4

Set 6 : 150x1

Set 7 : 155x1

Set 8 : 160x1

Set 9 : 162.5x1

Set 10 : 165x0


1RM: 167.17

2019-11-28

Set 1 : 135x5

Set 2 : 135x5

Set 3 : 135x5

Set 4 : 135x5

Set 5 : 135x5

Set 6 : 140x3


1RM: 157.5

2019-11-24

Set 1 : 140x4

Set 2 : 142.5x4

Set 3 : 142.5x4

Set 4 : 142.5x4

Set 5 : 142.5x4

Set 6 : 150x1

Set 7 : 155x1


1RM: 161.5

2019-11-21

Set 1 : 132.5x5

Set 2 : 132.5x5

Set 3 : 132.5x5

Set 4 : 132.5x5

Set 5 : 132.5x4


1RM: 154.58

2019-11-17

Set 1 : 140x4

Set 2 : 140x4

Set 3 : 140x4

Set 4 : 140x4

Set 5 : 140x4


1RM: 158.67

2019-11-14

Set 1 : 130x5

Set 2 : 130x5

Set 3 : 130x5

Set 4 : 130x5

Set 5 : 130x5


1RM: 151.67

2019-11-13

Set 1 : 130x5


1RM: 151.67

2019-11-10

Set 1 : 140x3

Set 2 : 140x3

Set 3 : 140x3

Set 4 : 140x3

Set 5 : 140x3


1RM: 154

2019-11-03

Set 1 : 137.5x4

Set 2 : 140x4

Set 3 : 140x3

Set 4 : 140x3

Set 5 : 140x3

Set 6 : 140x3


1RM: 158.67

2019-10-26

Set 1 : 137.5x4

Set 2 : 137.5x4

Set 3 : 137.5x4

Set 4 : 137.5x4

Set 5 : 137.5x4


1RM: 155.83

2019-10-18

Set 1 : 135x4

Set 2 : 135x4

Set 3 : 135x4

Set 4 : 135x4

Set 5 : 135x4


1RM: 153

2019-10-13

Set 1 : 132.5x4

Set 2 : 135x4

Set 3 : 135x4

Set 4 : 135x4

Set 5 : 135x4


1RM: 153

2019-10-06

Set 1 : 130x4

Set 2 : 132.5x4

Set 3 : 132.5x4

Set 4 : 132.5x4

Set 5 : 132.5x4


1RM: 150.17

2019-09-28

Set 1 : 127.5x5

Set 2 : 127.5x5

Set 3 : 130x4

Set 4 : 130x4

Set 5 : 130x4


1RM: 148.75

2019-09-22

Set 1 : 125x5

Set 2 : 127.5x5

Set 3 : 127.5x5

Set 4 : 127.5x5

Set 5 : 127.5x4


1RM: 148.75

2019-09-15

Set 1 : 122.5x5

Set 2 : 125x5

Set 3 : 125x5

Set 4 : 125x5

Set 5 : 125x4


1RM: 145.83

2019-09-08

Set 1 : 120x5

Set 2 : 122.5x4

Set 3 : 122.5x5

Set 4 : 122.5x5

Set 5 : 122.5x5


1RM: 142.92

2019-09-01

Set 1 : 122.5x3

Set 2 : 120x4

Set 3 : 122.5x3

Set 4 : 122.5x3

Set 5 : 125x2

Set 6 : 122.5x2


1RM: 136

2019-08-23

Set 1 : 120x5

Set 2 : 120x5

Set 3 : 120x5

Set 4 : 120x4

Set 5 : 125x2

Set 6 : 130x1

Set 7 : 120x3


1RM: 140

2019-08-10

Set 1 : 120x5

Set 2 : 120x5

Set 3 : 122.5x5

Set 4 : 122.5x4

Set 5 : 122.5x5

Set 6 : 125x4

Set 7 : 125x4


1RM: 142.92

2019-08-04

Set 1 : 115x5

Set 2 : 117.5x5

Set 3 : 120x4

Set 4 : 120x4

Set 5 : 120x4


1RM: 137.08

2019-07-28

Set 1 : 115x3

Set 2 : 115x5

Set 3 : 115x5

Set 4 : 115x5

Set 5 : 115x4


1RM: 134.17

2019-07-21

Set 1 : 115x5

Set 2 : 115x5

Set 3 : 115x5

Set 4 : 120x3

Set 5 : 120x3


1RM: 134.17

2019-06-25

Set 1 : 117.5x5

Set 2 : 117.5x4

Set 3 : 115x5

Set 4 : 115x5

Set 5 : 115x4

Set 6 : 117.5x2


1RM: 137.08

2019-06-17

Set 1 : 117.5x5

Set 2 : 117.5x5

Set 3 : 117.5x3

Set 4 : 110x5

Set 5 : 112.5x5

Set 6 : 110x4


1RM: 137.08

2019-06-09

Set 1 : 115x5

Set 2 : 117.5x5

Set 3 : 117.5x5

Set 4 : 117.5x5

Set 5 : 117.5x5


1RM: 137.08

2019-06-01

Set 1 : 115x5

Set 2 : 115x5

Set 3 : 115x5

Set 4 : 115x4

Set 5 : 115x4


1RM: 134.17

2019-05-27

Set 1 : 115x5

Set 2 : 115x5

Set 3 : 115x5

Set 4 : 115x5

Set 5 : 115x5


1RM: 134.17

2019-05-19

Set 1 : 115x5

Set 2 : 115x5

Set 3 : 115x5

Set 4 : 115x5

Set 5 : 115x5


1RM: 134.17

2019-05-12

Set 1 : 112.5x5

Set 2 : 112.5x5

Set 3 : 112.5x5

Set 4 : 112.5x5

Set 5 : 112.5x5


1RM: 131.25

2019-05-06

Set 1 : 110x5

Set 2 : 110x5

Set 3 : 112.5x5

Set 4 : 112.5x5

Set 5 : 112.5x4


1RM: 131.25

2019-04-30

Set 1 : 110x5

Set 2 : 110x5

Set 3 : 110x5

Set 4 : 110x5

Set 5 : 110x5


1RM: 128.33

2019-03-11

Set 1 : 110x5

Set 2 : 110x5

Set 3 : 110x5

Set 4 : 105x5

Set 5 : 105x5

Set 6 : 105x5

Set 7 : 105x5

Set 8 : 105x4


1RM: 128.33

2019-03-07

Set 1 : 105x5

Set 2 : 105x5

Set 3 : 105x5

Set 4 : 105x5

Set 5 : 105x4

Set 6 : 105x5

Set 7 : 105x5

Set 8 : 105x5


1RM: 122.5

2019-02-26

Set 1 : 115x5

Set 2 : 115x5

Set 3 : 115x5

Set 4 : 115x5

Set 5 : 115x4

Set 6 : 115x4

Set 7 : 115x4

Set 8 : 115x4


1RM: 134.17

2019-02-11

Set 1 : 112.5x5

Set 2 : 112.5x5

Set 3 : 112.5x5

Set 4 : 112.5x5

Set 5 : 112.5x4

Set 6 : 112.5x4

Set 7 : 112.5x4

Set 8 : 112.5x4


1RM: 131.25

2019-02-04

Set 1 : 110x5

Set 2 : 110x5

Set 3 : 110x5

Set 4 : 110x5

Set 5 : 110x4

Set 6 : 110x4

Set 7 : 110x4

Set 8 : 110x4


1RM: 128.33

2019-01-04

Set 1 : 110x5

Set 2 : 110x5

Set 3 : 110x5

Set 4 : 110x4

Set 5 : 110x4

Set 6 : 110x3


1RM: 128.33

2018-12-29

Set 1 : 110x5

Set 2 : 110x5

Set 3 : 110x5

Set 4 : 110x5

Set 5 : 110x4


1RM: 128.33

2018-12-21

Set 1 : 110x5

Set 2 : 110x5

Set 3 : 110x5

Set 4 : 110x5

Set 5 : 110x5


1RM: 128.33

2018-12-15

Set 1 : 110x5

Set 2 : 110x5

Set 3 : 110x5

Set 4 : 110x5

Set 5 : 110x5


1RM: 128.33
